,State name,District name,Population,Literate,Male_Literate,Female_Literate,Households_with_Internet,Rural_Households,Urban_Households,Households,Workers,Male_Workers,Female_Workers,literacy_rate,internet_rate,rural_rate,urban_rate,activity_rate,female_activity,male_activity,male_literate,female_literate
442,MADHYA PRADESH,Vidisha,1458875,862918,512344,350574,1926,292579,83830,376409,550402,401583,148819,59.1495501670808,0.5116774572340194,77.72901285569687,22.270987144303138,37.72783823151401,27.03823750640441,72.9617624935956,59.37342829793793,40.62657170206207
443,MADHYA PRADESH,Bhopal,2371061,1660690,920314,740376,40788,118893,581826,700719,867457,644960,222497,70.03995257819179,5.820878269320512,16.967286458623214,83.0327135413768,36.585182751519255,25.649340543681127,74.35065945631887,55.41756739668451,44.58243260331549
444,MADHYA PRADESH,Sehore,1311332,780362,469208,311154,1566,270427,59220,329647,586087,364559,221528,59.509109821158944,0.47505361796103107,82.03532870009434,17.964671299905657,44.694021041200855,37.797801350311474,62.202198649688526,60.12696671544745,39.873033284552555
445,MADHYA PRADESH,Raisen,1331597,820220,479093,341127,1141,251272,74441,325713,517838,370366,147472,61.59671432122481,0.35030840034017674,77.1452168012944,22.854783198705608,38.88849253940945,28.47840444308838,71.52159555691162,58.410304552437154,41.589695447562846
446,MADHYA PRADESH,Betul,1575362,939769,529783,409986,2109,318945,87704,406649,786980,453887,333093,59.654162027521295,0.5186290879849698,78.43250567442685,21.56749432557316,49.955502290902025,42.32547205773972,57.67452794226029,56.373747165526844,43.62625283447315
447,MADHYA PRADESH,Harda,570465,352550,203807,148743,986,112714,31845,144559,230979,156852,74127,61.80046102740746,0.68207444711156,77.97093228370423,22.02906771629577,40.48960058899319,32.09252789214604,67.90747210785396,57.80938873918593,42.19061126081407
448,MADHYA PRADESH,Hoshangabad,1241350,810644,469199,341445,2871,209650,105746,315396,478082,345435,132647,65.3034196640754,0.910284214130807,66.47199076716255,33.52800923283745,38.51307044749668,27.745658694533574,72.25434130546643,57.879784467657814,42.120215532342186
449,MADHYA PRADESH,Katni,1292042,790773,460583,330190,2179,276151,72880,349031,543874,348410,195464,61.20335097465872,0.6242998472915013,79.11933323974088,20.880666760259118,42.09414245047762,35.939206507389585,64.06079349261043,58.244654281317146,41.755345718682854
450,MADHYA PRADESH,Jabalpur,2463289,1756468,980307,776161,20443,272284,352477,624761,1005624,705970,299654,71.30580293258323,3.2721312629949693,43.58210579725687,56.41789420274313,40.82444244260417,29.797817076760303,70.2021829232397,55.81126442383238,44.18873557616762
451,MADHYA PRADESH,Narsimhapur,1091854,718785,413491,305294,1603,230659,53059,283718,477818,323464,154354,65.83160385912402,0.5649976385002009,81.29868390444032,18.701316095559676,43.762078080036346,32.30393162250062,67.69606837749939,57.526381324039875,42.473618675960125
452,MADHYA PRADESH,Dindori,704524,378714,222759,155955,554,218021,9774,227795,389925,203383,186542,53.754591752729496,0.24320112381746745,95.70930002853443,4.290699971465572,55.34587891966775,47.84048214400205,52.15951785599795,58.819848223197454,41.180151776802546
453,MADHYA PRADESH,Mandla,1054905,604962,348033,256929,912,279674,37258,316932,559649,300235,259414,57.347533664168814,0.2877588883419787,88.24416594095894,11.755834059041057,53.05207577933558,46.3529819583346,53.647018041665405,57.5297291400121,42.4702708599879
454,MADHYA PRADESH,Chhindwara,2090922,1294198,731294,562904,3588,413142,140802,553944,957984,582263,375721,61.89604394616346,0.6477189029938044,74.5819071963953,25.418092803604697,45.81634322083751,39.21996609546714,60.78003390453285,56.5055733357647,43.494426664235306
455,MADHYA PRADESH,Seoni,1379131,864194,485341,378853,1182,335045,47542,382587,684434,394660,289774,62.66221265420037,0.308949337013542,87.57354536353823,12.426454636461772,49.62791787002105,42.337756452777036,57.66224354722296,56.16111660113354,43.83888339886646
456,MADHYA PRADESH,Balaghat,1701698,1147623,626468,521155,1712,400074,70793,470867,893014,488610,404404,67.43987476038639,0.3635846215598035,84.96539362495142,15.03460637504858,52.47781921351498,45.28529227985227,54.71470772014773,54.58830992407786,45.411690075922145
457,MADHYA PRADESH,Guna,1241519,653980,400537,253443,2482,212765,72320,285085,514897,335454,179443,52.67579473209834,0.8706175351211043,74.63212726029079,25.367872739709206,41.47314700781865,34.8502710250788,65.14972897492119,61.24606257072082,38.75393742927918
458,MADHYA PRADESH,Ashoknagar,845071,469109,290304,178805,619,169606,37135,206741,315270,231829,83441,55.51119373401762,0.29940843857773736,82.03791217030005,17.962087829699964,37.30692450693492,26.46652075998351,73.5334792400165,61.88412501145789,38.11587498854211
459,MADHYA PRADESH,Shahdol,1066063,604194,348761,255433,1733,233594,57846,291440,493057,292402,200655,56.67526215617651,0.5946335437825968,80.15166071918748,19.848339280812517,46.25026851133563,40.69610612971725,59.30389387028274,57.72334713684677,42.276652863153224
460,MADHYA PRADESH,Anuppur,749237,436595,254120,182475,1290,147388,60325,207713,346471,207401,139070,58.27194866243926,0.6210492362057262,70.95752312084463,29.04247687915537,46.24317805981285,40.139001532595806,59.8609984674042,58.20497257183431,41.795027428165696
461,MADHYA PRADESH,Sidhi,1127033,600785,353030,247755,837,250953,25916,276869,461760,284289,177471,53.306779836970165,0.30230903423640787,90.639616569569,9.360383430430998,40.97129365333579,38.43360187110187,61.56639812889813,58.7614537646579,41.23854623534209
462,MADHYA PRADESH,Singrauli,1178273,585054,359923,225131,2627,228732,58593,287325,499439,304234,195205,49.65351832724674,0.9142956582267467,79.60741320803967,20.392586791960323,42.387375421485515,39.08485320529634,60.91514679470366,61.51962041110735,38.480379588892646
463,MADHYA PRADESH,Jhabua,1025048,352081,214582,137499,744,211080,24713,235793,515121,265489,249632,34.34775737331325,0.3155309954069883,89.5191969227246,10.480803077275407,50.2533539892766,48.46084706311721,51.53915293688279,60.946770771498606,39.053229228501394
464,MADHYA PRADESH,Alirajpur,728999,209754,120905,88849,297,135866,14662,150528,366797,188698,178099,28.77287897514263,0.19730548469387754,90.25961947278913,9.740380527210885,50.31515818265868,48.5551953805511,51.4448046194489,57.64133222727577,42.35866777272424
465,MADHYA PRADESH,Khandwa (East Nimar),1310061,731615,432259,299356,1907,265663,63425,329088,612976,369676,243300,55.845872825769185,0.5794802605989887,80.72703957604045,19.27296042395955,46.78988230319046,39.69160293388322,60.30839706611678,59.082850953028576,40.917149046971424
466,MADHYA PRADESH,Burhanpur,757847,408679,233073,175606,986,115979,62861,178840,328339,211925,116414,53.92632022030832,0.5513307984790874,64.85070454037128,35.14929545962872,43.325235832562505,35.4554286880328,64.5445713119672,57.03082370271044,42.96917629728956
467,GUJARAT,Kachchh,2092371,1252319,739239,513080,9631,488293,250982,739275,776228,624704,151524,59.851670664523645,1.302762841973555,66.0502519360184,33.9497480639816,37.09800986536326,19.520553239512104,80.47944676048789,59.029608270736134,40.97039172926387
468,GUJARAT,Banas Kantha,3120506,1704923,1048402,656521,3424,666773,137424,804197,1248600,836268,412332,54.63610709288814,0.4257663234257278,82.91164975745993,17.088350242540074,40.01274152332987,33.02354637193657,66.97645362806342,61.49263045897088,38.50736954102912
469,GUJARAT,Patan,1343734,837913,494631,343282,2231,301483,102655,404138,554830,383074,171756,62.3570587631183,0.5520391549421237,74.59902310596875,25.400976894031245,41.29016605965169,30.95650920101653,69.04349079898347,59.03130754624883,40.96869245375117
470,GUJARAT,Mahesana,2035064,1502645,847499,655146,7759,476005,183738,659743,812064,588699,223365,73.83772697074883,1.1760640128049862,72.15006449481086,27.849935505189144,39.90360991103965,27.50583697836624,72.49416302163377,56.40048048607622,43.59951951392378
471,GUJARAT,Sabar Kantha,2428589,1578734,918625,660109,5262,544024,121509,665533,1084878,681435,403443,65.00622377849854,0.7906444909568721,81.7426032969064,18.25739670309361,44.6711238501039,37.18786812895091,62.81213187104909,58.18744639692311,41.81255360307689
472,GUJARAT,Gandhinagar,1391753,1030494,582686,447808,12107,237624,195634,433258,534976,408075,126901,74.04287973512541,2.794408874158123,54.84584243106878,45.15415756893121,38.439004622228225,23.720877198229452,76.27912280177055,56.54433698789124,43.45566301210876
473,GUJARAT,Ahmadabad,7214225,5435760,3025463,2410297,126341,353169,1845383,2198552,2594952,2127547,467405,75.34780243200066,5.746555005294394,16.063709204967633,83.93629079503236,35.96993440043803,18.01208654341198,81.98791345658802,55.658509573638284,44.34149042636172
474,GUJARAT,Surendranagar,1756268,1093626,643221,450405,2975,340788,159810,500598,723500,504038,219462,62.269881362070024,0.5942892300808233,68.07618088765835,31.92381911234164,41.195307322117124,30.3333794056669,69.66662059433311,58.81544513389404,41.18455486610596
475,GUJARAT,Rajkot,3804558,2725056,1514075,1210981,21785,459474,721532,1181006,1479050,1159480,319570,71.62608639426709,1.8446138292269474,38.90530615424478,61.09469384575523,38.875737996371726,21.606436564010682,78.39356343598932,55.56124351205993,44.43875648794006
476,GUJARAT,Jamnagar,2160119,1396534,795140,601394,11573,347158,299167,646325,847440,646822,200618,64.65079007221361,1.7905852318879822,53.71260588713108,46.28739411286891,39.23117198635816,23.673416407061268,76.32658359293873,56.93667322098853,43.06332677901147
477,GUJARAT,Porbandar,585449,393678,221621,172057,1653,96015,87557,183572,231169,174118,57051,67.24377358232742,0.9004641230688776,52.30372823742183,47.69627176257817,39.485762209859445,24.67934714429703,75.32065285570297,56.29499235415746,43.70500764584254
478,GUJARAT,Junagadh,2743082,1842818,1046981,795837,6628,489237,287506,776743,1123709,801859,321850,67.18056550988997,0.8533066921748893,62.98569797217355,37.01430202782645,40.96519899879041,28.641756896135924,71.35824310386408,56.81412923034179,43.18587076965821
479,GUJARAT,Amreli,1514190,995459,558180,437279,2538,313714,116899,430613,657139,453642,203497,65.74201388200952,0.5893923313973336,72.85288646650241,27.147113533497595,43.39871482442758,30.967116546118856,69.03288345388114,56.07262579372932,43.92737420627068
480,GUJARAT,Bhavnagar,2880365,1887255,1087371,799884,7297,387251,356826,744077,1150632,838781,311851,65.52138357465113,0.980678074984175,52.04447926760268,47.95552073239732,39.947437217158246,27.102583623608588,72.8974163763914,57.61653830563437,42.38346169436563
481,GUJARAT,Anand,2092745,1551253,874481,676772,9902,413078,208909,621987,844794,627561,217233,74.12527565470232,1.5919946879918712,66.41264206486632,33.587357935133696,40.3677466676542,25.714316152813588,74.28568384718642,56.37255818361028,43.62744181638972
482,GUJARAT,Kheda,2299885,1660243,942480,717763,5710,461479,160547,622026,933983,674586,259397,72.18808766525284,0.9179680592129589,74.18966409764222,25.810335902357778,40.609987021090184,27.773203580793226,72.22679641920678,56.76759365948237,43.23240634051762
483,GUJARAT,Panch Mahals,2390776,1440805,858054,582751,3456,463363,104238,567601,1097507,673565,423942,60.26516076788457,0.6088784198759339,81.63533890884618,18.36466109115382,45.9058899704531,38.62772629240634,61.37227370759366,59.55379110983097,40.44620889016904
484,GUJARAT,Dohad,2127086,1007171,599035,408136,1733,323697,52807,376504,999124,540881,458243,47.349801559504414,0.4602872745043877,85.97438539829591,14.025614601704097,46.971490574429055,45.86447728209912,54.13552271790088,59.47699050111649,40.5230094988835
485,GUJARAT,Vadodara,4165626,2893080,1614087,1278993,53606,547454,692971,1240425,1693473,1233312,460161,69.45126614823319,4.321583328294738,44.13438942298002,55.86561057701998,40.65350561956354,27.172620998386154,72.82737900161385,55.79130200340122,44.20869799659878
486,GUJARAT,Narmada,590297,370336,211767,158569,576,138121,22248,160369,294795,174282,120513,62.73723227460075,0.35917166035829867,86.12699461866072,13.873005381339286,49.94011489131742,40.88027273189844,59.11972726810156,57.18239652639765,42.81760347360235
487,GUJARAT,Bharuch,1551019,1118276,623047,495229,10257,300677,181319,481996,627124,468919,158205,72.09943914291186,2.128025958721649,62.38163802189229,37.6183619781077,40.43303144577855,25.227068330983982,74.77293166901602,55.71495766698025,44.28504233301975
488,GUJARAT,The Dangs,228291,140968,77314,63654,137,52102,7516,59618,118257,61329,56928,61.749258621671466,0.22979637022375793,87.39306920728639,12.60693079271361,51.80099084063761,48.13922220249118,51.86077779750882,54.845071221837586,45.154928778162414
489,GUJARAT,Navsari,1329672,1001909,539471,462438,6726,267739,141417,409156,591834,407881,183953,75.35008633708162,1.6438717750686778,65.43689937334415,34.563100626655846,44.50977383896179,31.08185741272046,68.91814258727955,53.8443112099003,46.155688790099695
490,GUJARAT,Valsad,1705678,1170657,655528,515129,11020,262410,235981,498391,743245,516188,227057,68.63294244282918,2.2111153692582732,52.65143230917091,47.348567690829086,43.57475443782472,30.549415065018938,69.45058493498107,55.996589949062795,44.003410050937205
491,GUJARAT,Surat,6081322,4571410,2687468,1883942,55694,369840,1529998,1899838,2553542,2142819,410723,75.17131965714033,2.931513107959731,19.466922969221585,80.53307703077841,41.98991600839423,16.084442707423648,83.91555729257635,58.788601328692906,41.2113986713071
492,GUJARAT,Tapi,807022,490036,269007,221029,1601,192272,26217,218489,450902,251049,199853,60.7215168855372,0.7327600016476802,88.00076891742835,11.999231082571663,55.8723306180005,44.32293491712168,55.67706508287832,54.895354627006995,45.104645372993005
493,DAMAN AND DIU,Diu,52074,38058,20327,17731,368,9788,9062,18850,15750,12932,2818,73.08445673464685,1.9522546419098143,51.92572944297083,48.07427055702917,30.245419979260284,17.892063492063492,82.1079365079365,53.41058384570918,46.58941615429082
494,DAMAN AND DIU,Daman,191173,150348,104316,46032,1316,10006,61073,71079,105521,94502,11019,78.64499693994445,1.8514610503805624,14.077294278197499,85.9227057218025,55.19660203062148,10.442471166876736,89.55752883312327,69.38303136722803,30.616968632771968
495,DADRA AND NAGAR HAVELI,Dadra AND Nagar Haveli,343709,223230,142521,80709,2013,48221,60562,108783,157161,119293,37868,64.94738281511395,1.8504729599294008,44.327698261676915,55.672301738323085,45.72501738389161,24.095036300354415,75.90496369964559,63.8449133181024,36.1550866818976
496,MAHARASHTRA,Nandurbar,1648295,906509,512099,394410,2579,333440,71572,405012,792065,442898,349167,54.99676938897466,0.6367712561603113,82.32842483679495,17.67157516320504,48.05359477520711,44.08312449104555,55.91687550895445,56.49133102925619,43.508668970743805
497,MAHARASHTRA,Dhule,2050862,1293916,723388,570528,6065,382777,146013,528790,936370,570448,365922,63.09132452597981,1.1469581497380814,72.38733712816052,27.612662871839483,45.65738699142117,39.07878295972746,60.921217040272545,55.906874943968546,44.093125056031454
498,MAHARASHTRA,Jalgaon,4229917,2891882,1629223,1262659,14297,796223,373565,1169788,1863571,1186472,677099,68.36734621506758,1.2221872681203774,68.06558111384285,31.93441888615715,44.05691648323123,36.33341579150996,63.66658420849004,56.33781046391243,43.66218953608757
499,MAHARASHTRA,Buldana,2586258,1879874,1048892,830982,4767,575405,152787,728192,1219641,734024,485617,72.68702503771858,0.654635041307787,79.01830835823519,20.98169164176481,47.15852014764188,39.816388593036805,60.1836114069632,55.79586716982096,44.20413283017904
500,MAHARASHTRA,Akola,1813906,1411281,758977,652304,6163,308158,196077,504235,768154,520362,247792,77.80342531531403,1.2222475631402023,61.11396471883149,38.8860352811685,42.348059932543364,32.25811490924997,67.74188509075003,53.77929696495595,46.220703035044046
501,MAHARASHTRA,Washim,1197160,869917,487703,382214,1875,274925,55921,330846,569792,340353,229439,72.66505730228207,0.5667289312852505,83.09757409791867,16.90242590208133,47.595308897724614,40.267150117937774,59.732849882062226,56.06316464674216,43.93683535325784
502,MAHARASHTRA,Amravati,2888445,2251875,1207104,1044771,9438,508921,272894,781815,1236322,837577,398745,77.96149831483721,1.207190959498091,65.09481143237211,34.905188567627896,42.802338282363,32.25251997456973,67.74748002543028,53.60439633638634,46.395603663613656
503,MAHARASHTRA,Wardha,1300774,1019458,552617,466841,4313,268486,120218,388704,608235,392316,215919,78.37318396585418,1.1095846711122088,69.07209599077962,30.927904009220384,46.75946782454139,35.49927248514144,64.50072751485857,54.206941335493966,45.79305866450604
504,MAHARASHTRA,Nagpur,4653570,3673808,1959220,1714588,57964,430844,877522,1308366,1868560,1334211,534349,78.94601349071789,4.430258811372353,32.92992939284573,67.07007060715426,40.153258680969664,28.59683392558976,71.40316607441024,53.329406436046746,46.67059356395326
505,MAHARASHTRA,Bhandara,1200334,899860,488709,411151,2932,283843,72575,356418,597305,345054,252251,74.9674673882436,0.8226296090545371,79.63767262035026,20.362327379649734,49.76156636402868,42.23152325863671,57.768476741363294,54.30944813637677,45.69055186362323
506,MAHARASHTRA,Gondiya,1322507,1004243,542837,461406,2866,319702,66813,386515,665419,383151,282268,75.93479656440381,0.7414977426490563,82.71399557585087,17.286004424149127,50.3149699774746,42.41958825942752,57.58041174057248,54.054347403964975,45.945652596035025
507,MAHARASHTRA,Gadchiroli,1072942,708365,395110,313255,1663,293586,37254,330840,584237,323338,260899,66.02081007174667,0.5026598960222464,88.73957199854915,11.260428001450853,54.451871582993306,44.6563637701823,55.3436362298177,55.77774170095925,44.22225829904075
508,MAHARASHTRA,Chandrapur,2204307,1578615,872565,706050,8239,451324,233331,684655,1058172,648565,409607,71.61502458595831,1.2033798044270472,65.91991587003673,34.08008412996327,48.00474707016763,38.70892444706532,61.29107555293468,55.274085194933534,44.725914805066466
509,MAHARASHTRA,Yavatmal,2772348,2022574,1115980,906594,6094,629243,168889,798132,1355999,815475,540524,72.9552711275785,0.7635328492028888,78.83946515112788,21.160534848872118,48.911572428858136,39.86168131392427,60.138318686075735,55.176225937839604,44.823774062160396
510,MAHARASHTRA,Nanded,3361292,2189425,1255222,934203,7548,591119,230563,821682,1493953,925232,568721,65.13641183211693,0.9186035473577369,71.9401179531741,28.0598820468259,44.44579643779832,38.06819893263041,61.931801067369584,57.33112575219521,42.66887424780479
511,MAHARASHTRA,Hingoli,1177345,790743,450551,340192,1221,242456,41913,284369,569182,330903,238279,67.16323592489883,0.4293716966335993,85.26105166174935,14.738948338250655,48.34453792218933,41.86341100034787,58.136588999652126,56.97818380940457,43.02181619059543
512,MAHARASHTRA,Parbhani,1836086,1157814,666291,491523,3982,293480,133759,427239,822797,501422,321375,63.058810970727954,0.9320310177675727,68.69223081226198,31.30776918773801,44.81255235321221,39.05884440512059,60.94115559487941,57.547326254476104,42.452673745523896
513,MAHARASHTRA,Jalna,1959046,1195523,699428,496095,3791,404746,98084,502830,930886,545030,385856,61.02577479038267,0.7539327406877075,80.49360618897042,19.506393811029575,47.51731199777851,41.45040316429724,58.54959683570276,58.50393509786094,41.49606490213906
514,MAHARASHTRA,Aurangabad,3701282,2503837,1430936,1072901,23258,551789,427343,979132,1575079,1015864,559215,67.64783121091557,2.375369204560774,56.354914352712406,43.645085647287594,42.55495798482796,35.503933453496614,64.49606654650339,57.149726599614915,42.85027340038509
515,MAHARASHTRA,Nashik,6107187,4345366,2397538,1947828,45039,904661,764271,1668932,2763328,1746286,1017042,71.15167752354725,2.6986719650650834,54.20598322759705,45.79401677240295,45.24714897382379,36.80496850174861,63.19503149825139,55.17459288814797,44.82540711185203
516,MAHARASHTRA,Thane,11060148,8227161,4591396,3635765,256170,713994,2904157,3618151,4492767,3363123,1129644,74.38563209099914,7.080135682562723,19.733670595837488,80.26632940416252,40.6212195352178,25.14361416917459,74.85638583082542,55.80778108025356,44.19221891974644
517,MAHARASHTRA,Mumbai Suburban,9356962,7575485,4223029,3352456,404757,0,3078829,3078829,3735021,2944322,790699,80.96094651234023,13.146459254476294,0.0,100.0,39.91702648787074,21.16986758575119,78.83013241424881,55.74598854066769,44.254011459332304
518,MAHARASHTRA,Mumbai,3085411,2509022,1410680,1098342,121344,0,1107321,1107321,1284396,1021009,263387,81.31889074097421,10.958339993552006,0.0,100.0,41.628035940754735,20.50668173989953,79.49331826010047,56.224297754264406,43.77570224573559
519,MAHARASHTRA,Raigarh,2634200,1939994,1059692,880302,38570,581868,377160,959028,1072969,753843,319126,73.64642016551515,4.021780385974132,60.672681089603216,39.32731891039678,40.73225267633437,29.742331791505627,70.25766820849438,54.62346790763271,45.37653209236729
520,MAHARASHTRA,Pune,9429408,7171723,3940210,3231513,235018,1165718,2056739,3222457,4048993,2809816,1239177,76.05698045943076,7.293130676375201,36.17481940022784,63.82518059977216,42.94005519752672,30.604572544333863,69.39542745566614,54.94091168886472,45.05908831113528
521,MAHARASHTRA,Ahmadnagar,4543159,3151890,1773355,1378535,18370,1041393,282011,1323404,2204590,1300309,904281,69.37661657890469,1.3880870845184086,78.69048302710283,21.309516972897168,48.52548634111199,41.01810313935925,58.98189686064076,56.26322619126937,43.73677380873063
522,MAHARASHTRA,Bid,2585049,1718507,987185,731322,5614,563114,135457,698571,1255548,727819,527729,66.4787011774245,0.8036405748306185,80.60941550679888,19.39058449320112,48.5696015820203,42.0317662088586,57.9682337911414,57.44433976701869,42.5556602329813
523,MAHARASHTRA,Latur,2454196,1650672,932432,718240,6217,428616,157016,585632,1046857,670018,376839,67.25917571375717,1.0615881645811704,73.18862357248238,26.811376427517626,42.65580255203741,35.99718013061956,64.00281986938045,56.48802427132708,43.51197572867293
524,MAHARASHTRA,Osmanabad,1657576,1137810,644304,493506,3209,367158,77832,444990,773916,473795,300121,68.64300641418554,0.7211398008944021,82.50926987123306,17.490730128766938,46.689623884515704,38.77953162875558,61.22046837124443,56.62667756479552,43.37332243520447
525,MAHARASHTRA,Solapur,4317756,2910676,1651266,1259410,15145,779929,376302,1156231,1898395,1206933,691462,67.41177593175715,1.3098593620133,67.45442735923876,32.545572640761236,43.967167204446014,36.42350511879772,63.57649488120229,56.731357251717476,43.26864274828253
526,MAHARASHTRA,Satara,3003741,2225694,1201034,1024660,14093,774522,200949,975471,1354947,844805,510142,74.09740054152472,1.444737977858901,79.39979763621882,20.60020236378119,45.10864951405597,37.65032875824663,62.34967124175337,53.9622248161697,46.037775183830306
527,MAHARASHTRA,Ratnagiri,1615069,1199392,619012,580380,7752,538538,100824,639362,714076,407008,307068,74.26258568519364,1.2124586697363935,84.23052980940375,15.769470190596252,44.21334320700849,43.00214542989822,56.99785457010178,51.6104826445399,48.3895173554601
528,MAHARASHTRA,Sindhudurg,849651,666067,348289,317778,3517,295847,44989,340836,347178,229676,117502,78.39301077736623,1.0318745672405496,86.80039667171309,13.19960332828692,40.861247735835065,33.844886484742695,66.1551135152573,52.290385201488746,47.70961479851126
529,MAHARASHTRA,Kolhapur,3876001,2825845,1559760,1266085,22269,796496,382818,1179314,1704054,1125204,578850,72.90619894060914,1.888301164914518,67.5389251717524,32.46107482824761,43.964230143387475,33.96899394033287,66.03100605966712,55.19623333905434,44.80376666094566
530,MAHARASHTRA,Sangli,2822143,2049467,1121550,927917,13212,626872,226801,853673,1215104,800214,414890,72.62094798172878,1.5476652067009264,73.43233298932964,26.56766701067036,43.05607476304355,34.14440245444011,65.85559754555989,54.723984333487685,45.27601566651232
531,ANDHRA PRADESH,Adilabad,2741239,1483347,856350,626997,5512,597466,220248,817714,1323667,748939,574728,54.112282803506005,0.6740743095996888,73.06539939392013,26.93460060607988,48.28717962935738,43.41937964760019,56.58062035239981,57.73092877121806,42.26907122878193
532,ANDHRA PRADESH,Nizamabad,2551335,1389810,790214,599596,5261,565165,155133,720298,1261076,684320,576756,54.47383428675576,0.7303921432518208,78.46266406404017,21.537335935959838,49.428083728714576,45.735229280392296,54.264770719607704,56.85769997337765,43.142300026622344
533,ANDHRA PRADESH,Karimnagar,3776269,2206829,1257238,949591,8831,877236,288044,1165280,1876768,1049463,827305,58.43940143035361,0.7578436084031306,75.28113414801592,24.718865851984074,49.699001845472345,44.0813675424986,55.9186324575014,56.97034070152242,43.02965929847759
534,ANDHRA PRADESH,Medak,3033288,1637137,953406,683731,8635,593653,195479,789132,1442203,837874,604329,53.972356070376435,1.0942402538485323,75.22860560717345,24.771394392826547,47.545864421710036,41.90318561256633,58.09681438743367,58.23617693571155,41.76382306428845
535,ANDHRA PRADESH,Hyderabad,3943323,2892155,1542688,1349467,149034,0,1066289,1066289,1413297,1045585,367712,73.34309160066269,13.976886191267097,0.0,100.0,35.84025452644888,26.01802735023141,73.9819726497686,53.34043299892295,46.65956700107705
536,ANDHRA PRADESH,Rangareddy,5296741,3538028,1948784,1589244,142879,432098,1129224,1561322,2196078,1488916,707162,66.79631871749062,9.151155238957754,27.67513683916578,72.32486316083421,41.46092852189677,32.201133110936865,67.79886688906313,55.081079064382756,44.91892093561724
537,ANDHRA PRADESH,Mahbubnagar,4053028,1940646,1158386,782260,6153,848963,161052,1010015,2082501,1140067,942434,47.881386459703705,0.6091988732840601,84.05449424018455,15.945505759815449,51.38136228025072,45.25491224253914,54.745087757460865,59.69074215493192,40.30925784506809
538,ANDHRA PRADESH,Nalgonda,3488809,2001019,1160757,840262,7715,833504,197433,1030937,1741693,976428,765265,57.35536109887357,0.7483483471831935,80.84916925088535,19.15083074911464,49.92228006749581,43.93799596140078,56.06200403859922,58.00829477381274,41.99170522618726
539,ANDHRA PRADESH,Warangal,3512576,2065023,1179790,885233,12952,758738,288249,1046987,1705655,960926,744729,58.78941836418628,1.2370736217355134,72.46871260101607,27.531287398983938,48.558522292471395,43.662346723106374,56.337653276893626,57.132051313714186,42.867948686285814
540,ANDHRA PRADESH,Khammam,2797370,1630234,901640,728594,8628,669262,201363,870625,1410062,802906,607156,58.27738196949277,0.9910122038765256,76.87144292893036,23.128557071069633,50.406703439301914,43.05881585348729,56.941184146512704,55.30739758832167,44.69260241167832
541,ANDHRA PRADESH,Srikakulam,2703114,1495381,857824,637557,3988,752752,149684,902436,1290288,766483,523805,55.32067829917643,0.4419149945259276,83.41333900686585,16.58666099313414,47.73339193241573,40.595975472142655,59.404024527857345,57.36491235344035,42.63508764655964
542,ANDHRA PRADESH,Vizianagaram,2344474,1238388,707503,530885,4453,592458,157056,749514,1157962,679289,478673,52.82157106455435,0.5941183220059932,79.04562156277267,20.954378437227323,49.391121419985886,41.33753957383748,58.662460426162525,57.130963801328825,42.869036198671175
543,ANDHRA PRADESH,Visakhapatnam,4290589,2568249,1422878,1145371,45492,718847,660493,1379340,1889879,1239064,650815,59.857725827386396,3.2980990908695462,52.11528702132904,47.884712978670954,44.04707605412683,34.43686077256798,65.56313922743202,55.40264982094805,44.59735017905195
544,ANDHRA PRADESH,East Godavari,5154296,3288577,1716933,1571644,22411,1199479,406362,1605841,2093681,1545831,547850,63.80264152466215,1.3955927143471862,74.69475496017351,25.305245039826485,40.620115724824494,26.16683248307646,73.83316751692355,52.2089949543526,47.7910050456474
545,ANDHRA PRADESH,West Godavari,3936966,2652389,1379223,1273166,12050,1007255,248373,1255628,1773112,1199338,573774,67.37139716218022,0.9596791406371951,80.21922097946207,19.78077902053793,45.03752381910334,32.35971557352271,67.6402844264773,51.99927310813006,48.00072689186993
546,ANDHRA PRADESH,Krishna,4517398,3009718,1598959,1410759,30438,909292,567042,1476334,2048880,1327299,721581,66.62503503122815,2.0617285790342836,61.59121174476778,38.40878825523222,45.355312947851836,35.2183143961579,64.78168560384209,53.12653876542587,46.87346123457414
547,ANDHRA PRADESH,Guntur,4887813,2960441,1634726,1325715,19383,1069877,513113,1582990,2381624,1442370,939254,60.56780404651324,1.2244549870814092,67.5858344019861,32.41416559801388,48.725759352904866,39.43754345774144,60.56245654225856,55.21900284450864,44.780997155491356
548,ANDHRA PRADESH,Prakasam,3397448,1904435,1107686,796749,6151,873486,214089,1087575,1700567,991842,708725,56.054868242280676,0.5655701905615704,80.31501275774085,19.684987242259155,50.054246599212114,41.67580577536786,58.324194224632144,58.163497310225864,41.83650268977413
549,ANDHRA PRADESH,Sri Potti Sriramulu Nellore,2963557,1832189,1011922,820267,10201,689137,264376,953513,1314561,859880,454681,61.82398381404508,1.0698333425973217,72.27347713140774,27.726522868592244,44.35754061757544,34.58804878586844,65.41195121413156,55.23021915315505,44.769780846844945
550,ANDHRA PRADESH,Y.S.R.,2882469,1716766,994699,722067,6667,590589,293504,884093,1320404,823886,496518,59.55887123157265,0.7541061856614633,66.80168262841126,33.198317371588736,45.80809021710208,37.603491052738406,62.396508947261594,57.940278407191194,42.0597215928088
